VESSEL,VOYAGE,DATED,TO,STEAM,RPM,SPEED,STW,M/E HFO CONS.,M/E LSHFO CONS.,M/E MDO CONS.,M/E LSMDO CONS.,M/E MGO CONS.,M/E LSMGO CONS.,D/G HFO CONS.,D/G LSHFO CONS.,D/G MDO CONS.,D/G LSMDO CONS.,D/G MGO CONS.,D/G LSMGO CONS.,BOIL. HFO CONS.,BOIL. SHFO CONS.,BOIL. MDO CONS.,BOIL. LSMDO CONS.,BOIL. MGO CONS.,BOIL. LSMGO CONS.,WIND,SWELL,SLIP,CUR SPD,DRAFT FOR,DRAFT AFT,OBS DIST,OPERATION,CARGOCARRIED
BRAVERUS,201605L,09/11/2016,QINGDAO,24,70.7,11.12,11.09,40.7,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,2,13.58,0,17.68,17.78,267.1,,167622
BRAVERUS,201605L,09/10/2016,QINGDAO,20,70.7,11.05,11.01,33.3,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.2,0,3,2.5,14.1,0,17.68,17.79,221.1,,167622
BRAVERUS,201605L,09/10/2016,PORT HEDLAND,0,0,0,0,5.3,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,17.68,17.79,0,LOADING,167622
BRAVERUS,201605L,09/09/2016,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,17.68,17.79,0,LOADING,167622
BRAVERUS,201605B,09/08/2016,PORT HEDLAND,0,0,0,0,1.9,0,0,0,0,0,3.3,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.3,7.2,0,LOADING,22004
BRAVERUS,201605B,09/07/2016,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,7.04,8.08,0,LOADING,0
BRAVERUS,201605B,09/06/2016,PORT HEDLAND,0,0,0,0,1.5,0,0,0,0,0,2.6,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,7.04,8.08,0,LOADING,0
BRAVERUS,201605B,09/06/2016,PORT HEDLAND,2.49,66,11.44,11.3,3.6,0,0,0,0,0,0.4,0,0,0,0,0,0.3,0,0,0,0.2,0,3,1,5,0.3,7.04,8.08,28.5,,0
BRAVERUS,201605B,09/05/2016,PORT HEDLAND,24,65,11.47,11.41,32,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,1.5,3.09,0.3,7.04,8.08,275.3,,0
BRAVERUS,201605B,09/04/2016,PORT HEDLAND,24,66.9,11.31,11.47,34.8,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,2,7.14,0,6.99,8.14,271.5,,0
BRAVERUS,201606B,09/03/2016,SINGAPORE,24,59.4,10.88,10.87,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,-0.57,0,6.7,8.25,261.3,,0
BRAVERUS,201605B,09/03/2016,PORT HEDLAND,24,67.4,11.32,11.69,35.2,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,2,7.73,0.5,6.47,8.81,271.9,,0
BRAVERUS,201606B,09/02/2016,SINGAPORE,24,60.8,11.1,11.19,24.6,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3,0,-0.22,0.1,6.7,8.25,266.6,,0
BRAVERUS,201605B,09/02/2016,PORT HEDLAND,24,67.4,11.48,11.57,35.2,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,5,1,6.38,0,6.45,8.94,275.6,,0
BRAVERUS,201606B,09/01/2016,SINGAPORE,24,61,10.75,10.95,22.6,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,5,2,3.26,0.1,6.7,8.25,258,,0
BRAVERUS,201605B,09/01/2016,PORT HEDLAND,24,66.1,11.65,11.38,33.9,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,1,3.21,0.3,6.45,8.94,279.6,,0
BRAVERUS,201605B,8/31/2016,PORT HEDLAND,24,66.1,11.12,11.67,32.2,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0,7.64,0.7,6.45,8.94,266.9,,0
BRAVERUS,201605B,8/30/2016,SINGAPORE,0,0,0,0,3.8,0,0,0,0,0,2.3,0,0,0,0,0,1.5,0,0,0,0.3,0,0,0,0,0,6.45,8.94,0,BUNKERING,0
BRAVERUS,201605B,8/30/2016,SINGAPORE,6.49,53.5,9.33,9.5,5.3,0,0,0,0,0,0.9,0,0,0,0,0,0.5,0,0,0,0.3,0,4,0,4.1,0,6.65,8.5,60.7,,0
BRAVERUS,201605B,8/29/2016,SINGAPORE,24,55.1,9.78,9.69,18.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2.45,0.2,6.65,8.5,234.9,,0
BRAVERUS,201605B,8/28/2016,SINGAPORE,24,58.4,10.43,10.18,22.6,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,1,1.91,0.4,6.64,8.51,250.5,,0
BRAVERUS,201605B,8/27/2016,SINGAPORE,24,56.8,8.8,9.29,21.1,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,6,2,14.86,0.8,6.63,8.51,211.4,,0
BRAVERUS,201605B,8/26/2016,SINGAPORE,24,56.7,8.98,9.15,20.4,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,6,2,13.06,0.4,6.63,8.51,215.6,,0
BRAVERUS,201605B,8/25/2016,SINGAPORE,24,55.2,8.83,9.4,19.8,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,6,1.5,12.06,0.7,6.63,8.51,212.1,,0
BRAVERUS,201605B,8/24/2016,SINGAPORE,24,55,10.07,10.05,18.4,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,4,1,-0.58,0,6.62,8.51,241.9,,0
BRAVERUS,201605B,8/23/2016,SINGAPORE,24,55.8,10.11,10.3,19.4,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,3,1,0.49,0.4,6.62,8.51,242.7,,0
BRAVERUS,201605B,8/22/2016,SINGAPORE,24,55.2,9.35,10.03,18.3,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1,6.61,8.53,224.4,,0
BRAVERUS,201605B,8/21/2016,SINGAPORE,24,52.8,9.41,9.74,16.9,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,1,1.99,0.5,6.61,8.53,226,,0
BRAVERUS,201605B,8/20/2016,SINGAPORE,24,54.2,9.4,9.19,18.6,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,4,0.5,4.72,0.5,6.6,8.54,225.6,,0
BRAVERUS,201605B,8/19/2016,SINGAPORE,18,52.9,9.28,9.5,12.9,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.4,0,4,0,3.57,0.5,6.6,8.54,167.1,,0
BRAVERUS,201605B,8/19/2016,QINGDAO,0,0,0,0,1.2,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6.06,8.48,0,DISCHARGING,0
BRAVERUS,201604L,8/18/2016,QINGDAO,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,6.18,8.54,0,DISCHARGING,900
BRAVERUS,201604L,8/17/2016,QINGDAO,0,0,0,0,0.4,0,0,0,0,0,3.5,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,11.85,11.84,0,DISCHARGING,65428
BRAVERUS,201604L,8/16/2016,QINGDAO,0,0,0,0,7.3,0,0,0,0,0,2.9,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,14.41,14.55,0,DISCHARGING,128606
BRAVERUS,201604L,8/15/2016,QINGDAO,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,17.71,17.71,0,DISCHARGING,167606
BRAVERUS,201604L,8/14/2016,QINGDAO,0,0,0,0,2.3,0,0,0,0,0,2.6,0,0,0,0,0,1.3,0,0,0,0.2,0,0,0,0,0,17.71,17.71,0,DISCHARGING,167606
BRAVERUS,201604L,8/14/2016,QINGDAO,2.8,70.9,11.1,10.97,4.5,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,3,0,14.08,0,17.71,17.71,31.1,,167606
BRAVERUS,201604L,8/13/2016,QINGDAO,24,70.5,11.13,10.88,38.4,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3,0,13.27,0,17.71,17.71,267.2,,167606
BRAVERUS,201604L,08/12/2016,QINGDAO,24,68.8,11.05,10.95,35.7,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,0.5,11.83,0.2,17.71,17.71,265.2,,167606
BRAVERUS,201604L,08/11/2016,QINGDAO,24,68.1,11.5,10.56,35.6,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,5,1.5,7.28,1,17.71,17.71,276.2,,167606
BRAVERUS,201604L,08/10/2016,QINGDAO,24,68.3,11.8,10.36,34.6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1.5,5.15,1.5,17.71,17.72,283.2,,167606
BRAVERUS,201604L,08/09/2016,QINGDAO,24,71,11.13,11.06,38.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,2,13.88,0,17.71,17.73,267.3,,167606
BRAVERUS,201604L,08/08/2016,QINGDAO,24,72.7,10.92,11.21,40.9,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,6,3,17.46,0.4,17.71,17.73,262.3,,167606
BRAVERUS,201604L,08/07/2016,QINGDAO,24,73.3,11,11.52,40.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1.5,17.48,0.7,17.71,17.73,264.2,,167606
BRAVERUS,201604L,08/06/2016,QINGDAO,24,71.4,11.03,11.28,38.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0.5,15.12,0.3,17.56,17.99,264.9,,167606
BRAVERUS,201604L,08/05/2016,QINGDAO,24,72.2,11.18,11.56,39.5,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,1,14.92,0.3,17.56,17.99,268.4,,167606
BRAVERUS,201604L,08/04/2016,QINGDAO,24,70.5,10.43,10.83,38.6,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,6,2,18.64,0.6,17.56,18,250.5,,167606
BRAVERUS,201604L,08/03/2016,QINGDAO,24,70.8,11.12,11.2,38.1,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,4,2.5,13.67,0,17.56,18,267.1,,167606
BRAVERUS,201604L,08/02/2016,QINGDAO,24,69.4,11.02,10.9,35.9,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,4,3,12.7,0.2,17.56,18,264.6,,167606
BRAVERUS,201604L,08/01/2016,QINGDAO,24,69.9,11.03,11.06,35.4,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,2,13.34,0,17.69,17.77,264.9,,167606
BRAVERUS,201604L,7/31/2016,QINGDAO,1.5,70.2,11.46,10.9,2.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,3,0.5,10.41,0.5,17.7,17.78,17.2,,167606
BRAVERUS,201604L,7/31/2016,PORT HEDLAND,0,0,0,0,5.6,0,0,0,0,0,4.7,0,0,0,0,0,1.5,0,0,0,0.2,0,0,0,0,0,17.7,17.78,0,LOADING,167606
BRAVERUS,201604B,7/30/2016,PORT HEDLAND,0,0,0,0,1.2,0,0,0,0,0,2.7,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,7.09,8.1,0,LOADING,300
BRAVERUS,201604B,7/29/2016,PORT HEDLAND,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,7.05,8.08,0,LOADING,0
BRAVERUS,201604B,7/29/2016,PORT HEDLAND,22,67.1,11.45,11.47,27.3,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,5,1.5,6.17,0,7.05,8.08,252.1,,0
BRAVERUS,201604B,7/28/2016,PORT HEDLAND,24,66.7,11.22,11.67,29.9,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,4,2,7.54,0.4,7.05,8.09,269.4,,0
BRAVERUS,201604B,7/27/2016,PORT HEDLAND,24,62.5,10.51,10.3,26.9,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,6,2,7.64,0.3,6.19,9.03,252.4,,0
BRAVERUS,201604B,7/26/2016,PORT HEDLAND,24,65.3,11.04,11.2,29.6,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,1,7.17,0.3,6.18,9.04,265.1,,0
BRAVERUS,201604B,7/25/2016,PORT HEDLAND,24,61.1,11.02,10.61,25.1,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0.86,0.3,6.18,9.05,264.7,,0
BRAVERUS,201604B,7/24/2016,PORT HEDLAND,11,62.9,24.1,11.21,26.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.5,3.52,0.3,6.17,9.06,265.2,,0
BRAVERUS,201604B,7/23/2016,PORT HEDLAND,11,61.1,11.09,11.39,11.1,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0.4,0.4,6.17,9.07,122,,0
BRAVERUS,201604B,7/23/2016,SINGAPORE,0,0,0,0,0.5,0,0,0,0,0,1.1,0,0,0,0,0,0.7,0,0,0,0.1,0,0,0,0,0,6.17,9.07,0,BUNKERING,0
BRAVERUS,201604B,7/22/2016,SINGAPORE,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,6.35,8.62,0,BUNKERING,0
BRAVERUS,201604B,7/21/2016,SINGAPORE,0,0,0,0,0.1,0,0,0,0,0,2.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,6.35,8.62,0,BUNKERING,0
BRAVERUS,201604B,7/20/2016,SINGAPORE,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,6.35,8.62,0,BUNKERING,0
BRAVERUS,201604B,7/20/2016,SINGAPORE,22.5,46.8,7.91,8.05,13,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0,7.23,0.4,6.35,8.62,178.1,,0
BRAVERUS,201604B,7/19/2016,SINGAPORE,24,50.1,8.75,8.86,14.2,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,0,3.97,0.2,6.35,8.66,210.2,,0
BRAVERUS,201604B,7/18/2016,SINGAPORE,24,51,8.24,8.98,15,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,0,11.22,0.7,6.36,8.67,197.8,,0
BRAVERUS,201604B,7/17/2016,SINGAPORE,24,52.7,9.66,9.45,17.9,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,0,-0.78,0.5,6.37,8.67,232,,0
BRAVERUS,201604B,7/16/2016,SINGAPORE,24,50.4,8.77,8.83,14.9,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,0.5,4.4,0.3,6.37,8.68,210.7,,0
BRAVERUS,201604B,7/15/2016,SINGAPORE,24,50.4,8.78,9.08,15.2,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4,1,4.31,0.3,6.5,8.7,210.9,,0
BRAVERUS,201604B,7/14/2016,SINGAPORE,24,53.2,8.06,8.45,17.6,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,4,1.5,16.8,0.4,8.04,11.21,193.5,,0
BRAVERUS,201604B,7/13/2016,SINGAPORE,24,50.8,6.67,7.27,16.3,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,6,3,27.91,0.7,8.05,11.22,160.1,,0
BRAVERUS,201604B,07/12/2016,SINGAPORE,24,51,6.13,6.6,17.7,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,7,4,33.96,0.6,8.05,11.22,147.2,,0
BRAVERUS,201604B,07/11/2016,SINGAPORE,24,53.9,7.09,6.92,18.2,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,7,4,27.72,0,8.05,11.23,170.2,,0
BRAVERUS,201604B,07/10/2016,SINGAPORE,24,50.8,7.15,7.35,16,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,6,3.5,22.73,1,8.05,11.23,171.6,,0
BRAVERUS,201604B,07/09/2016,SINGAPORE,24,51,7.72,7.81,15.4,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4,2.5,16.82,0.5,8.04,11.25,185.4,,0
BRAVERUS,201604B,07/08/2016,SINGAPORE,24,53.5,8.47,8.45,17.5,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4,2,13,0,8.04,11.25,203.3,,0
BRAVERUS,201604B,07/06/2016,RIZHAO,0,0,0,0,1.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,7.8,10.75,0,DISCHARGING,0
BRAVERUS,201604B,07/05/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,7.8,10.75,0,DISCHARGING,0
BRAVERUS,201603L,07/04/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,10.07,10.12,0,DISCHARGING,34609
BRAVERUS,201603L,07/03/2016,RIZHAO,0,0,0,0,1.4,0,0,0,0,0,2.6,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,16.09,16.11,0,DISCHARGING,147466
BRAVERUS,201603L,07/02/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,17.68,17.71,0,DISCHARGING,167928
BRAVERUS,201603L,07/01/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,17.68,17.71,0,DISCHARGING,167928
BRAVERUS,201603L,6/30/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,17.68,17.71,0,DISCHARGING,167928
BRAVERUS,201603L,6/29/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,17.68,17.71,0,DISCHARGING,167928
BRAVERUS,201603L,6/28/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,17.68,17.71,0,DISCHARGING,167928
BRAVERUS,201603L,6/27/2016,RIZHAO,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,17.68,17.72,0,DISCHARGING,167928
BRAVERUS,201603L,6/26/2016,RIZHAO,0,0,0,0,2.1,0,0,0,0,0,1.6,0,0,0,0,0,0.6,0,0,0,0.2,0,0,0,0,0,17.68,17.72,0,DISCHARGING,167928
BRAVERUS,201603L,6/26/2016,RIZHAO,8.5,70.6,11.18,11.04,13.7,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,4,0,12.91,0.2,17.68,17.72,95.1,,167928
BRAVERUS,201603L,6/25/2016,RIZHAO,24,70.7,11,10.22,38.9,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,5,2,14.56,0.7,17.68,17.72,264,,167928
BRAVERUS,201603L,6/24/2016,RIZHAO,24,70.2,11.01,10.93,37.2,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,6,2,13.87,0,17.68,17.72,264.4,,167928
BRAVERUS,201603L,6/23/2016,QINGDAO,24,68.3,11.97,10.85,35.5,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,4,1,3.75,1.5,17.68,17.72,287.4,,167928
BRAVERUS,201603L,6/22/2016,QINGDAO,24,67.1,11.16,10.68,33.5,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,1,8.62,0.8,17.67,17.72,267.9,,167928
BRAVERUS,201603L,6/21/2016,QINGDAO,24,68.6,11.04,11.15,35.6,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,4,0,11.63,0,17.68,17.73,265,,167928
BRAVERUS,201603L,6/20/2016,QINGDAO,24,67.3,11.2,10.82,33.4,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,0,8.59,0.7,17.68,17.73,268.9,,167928
BRAVERUS,201603L,6/19/2016,QINGDAO,24,69,11.3,11.3,35.8,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,0,10.13,0.3,17.68,17.74,271.2,,167928
BRAVERUS,201603L,6/18/2016,QINGDAO,24,69.2,11.07,11.42,36.9,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3,0,12.1,0.2,17.67,17.75,265.7,,167928
BRAVERUS,201603L,6/17/2016,QINGDAO,24,67.3,11.01,10.91,33.5,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3,0,10.16,0.3,17.67,17.76,264.3,,167928
BRAVERUS,201603L,6/16/2016,QINGDAO,24,68.4,11.18,10.98,35.2,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3,0,10.2,0.3,17.67,17.76,268.5,,167928
BRAVERUS,201603L,6/15/2016,QINGDAO,24,67.7,11.29,10.8,34.2,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,4,2,8.38,0.7,17.67,17.77,271.1,,167928
BRAVERUS,201603L,6/14/2016,QINGDAO,24,70.6,11.16,11.19,37.3,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,4,2.5,13.12,0,17.66,17.8,268,,167928
BRAVERUS,201603L,6/13/2016,QINGDAO,20.5,68.8,11.19,11.07,31.6,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,4,2,10.7,0.3,17.66,17.8,229.5,,167928
BRAVERUS,201603L,6/13/2016,PORT HEDLAND,0,0,0,0,5.4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,17.66,17.8,0,LOADING,167928
BRAVERUS,201603L,06/12/2016,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,17.66,17.8,0,LOADING,167928
BRAVERUS,201603B,06/11/2016,PORT HEDLAND,0,0,0,0,5.5,0,0,0,0,0,3.5,0,0,0,0,0,1.5,0,0,0,0.3,0,0,0,0,0,7.26,8.64,0,LOADING,13897
BRAVERUS,201603B,06/10/2016,PORT HEDLAND,24,67.6,10.64,10.52,35.9,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,6,3,13.54,0.3,7.01,8.05,255.4,,0
BRAVERUS,201603B,06/09/2016,PORT HEDLAND,24,67.8,10.06,10.17,37.6,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,6,4,18.49,0.3,7,8.05,241.5,,0
BRAVERUS,201603B,06/08/2016,PORT HEDLAND,24,65.3,11.01,11.29,30.5,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,6,3,7.35,0.5,6.99,8.06,264.4,,0
BRAVERUS,201603B,06/07/2016,PORT HEDLAND,24,63.2,11.13,11.53,28.7,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3,0.5,3.18,0.3,6.17,8.95,267.2,,0
BRAVERUS,201603B,06/06/2016,PORT HEDLAND,24,61.3,11.14,11.02,27.6,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0.07,0.3,6.17,8.96,267.5,,0
BRAVERUS,201603B,06/05/2016,PORT HEDLAND,24,65.7,11.01,11.58,30.9,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3,0.5,7.97,0.8,6.17,8.97,264.3,,0
BRAVERUS,201603B,06/04/2016,PORT HEDLAND,11,59.6,11,12.07,10.6,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,3,0.5,-1.34,0,6.16,8.98,121,,0
BRAVERUS,201603B,06/04/2016,SINGAPORE OPL,0,0,0,0,1.2,0,0,0,0,0,1.3,0,0,0,0,0,0.8,0,0,0,0.2,0,0,0,0,0,6.16,8.98,0,BUNKERING,0
BRAVERUS,201603B,06/03/2016,SINGAPORE,0,0,0,0,0.6,0,0,0,0,0,1.2,0,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0,6.3,8.7,0,BUNKERING,0
BRAVERUS,201603B,06/03/2016,SINGAPORE,13,55.5,10.22,10.39,9.2,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,3,0,-1.21,0,6.38,8.53,132.9,,0
BRAVERUS,201603B,06/02/2016,SINGAPORE,24,55,10.4,10.53,18.1,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.5,-3.78,0.2,6.38,8.53,249.6,,0
BRAVERUS,201603B,06/01/2016,SINGAPORE,24,54.1,10.11,10.26,17.4,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.5,-2.62,0.2,6.37,8.53,242.7,,0
BRAVERUS,201603B,5/31/2016,SINGAPORE,24,57.6,9.96,10,19.2,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,4,1,4.73,0.3,6.37,8.54,239.2,,0
BRAVERUS,201603B,5/30/2016,SINGAPORE,24,56.6,9.65,9.69,19.6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1.5,6.42,0.7,6.37,8.54,231.7,,0
BRAVERUS,201603B,5/29/2016,SINGAPORE,24,56.7,9.66,9.48,20.8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1.5,6.49,0.8,6.37,8.55,231.9,,0
BRAVERUS,201603B,5/28/2016,SINGAPORE,24,57.6,9.59,9.34,21.2,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,5,2,8.61,1,6.37,8.55,230.3,,0
BRAVERUS,201603B,5/27/2016,SINGAPORE,24,56.8,9.28,9.75,19.6,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,5,1.5,10.19,1.3,6.36,8.56,222.9,,0
BRAVERUS,201603B,5/26/2016,SINGAPORE,24,54.7,10.22,9.96,17.5,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,2,0.5,-2.63,0.5,6.36,8.56,245.5,,0
BRAVERUS,201603B,5/25/2016,SINGAPORE,24,55.7,10.09,9.79,19.5,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0.57,0.7,6.35,8.57,242.2,,0
BRAVERUS,201603B,5/24/2016,SINGAPORE,24,54.2,10.26,9.74,17,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3,0.5,-3.92,0.3,8.36,10.72,246.3,,0
BRAVERUS,201603B,5/23/2016,SINGAPORE,2,50.2,10.05,10.03,1.6,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,3,0,-9.83,0.5,8.36,10.73,20.1,,0
